X,y
"[0.54309577 0.5413135  0.50912338 0.47935446 0.4582834  0.43516682
 0.37974225 0.3459424  0.31715111 0.43368922 0.37555325 0.34490749
 0.31866531 0.44578811 0.39040237 0.36264546 0.33765457 0.46743199
 0.43401625 0.41502416 0.39598342 0.85218608 0.80157963 0.75856044
 0.72711544 0.69818586 0.77075308 0.71486915 0.67763187 0.64650591
 0.7758314  0.71338921 0.67144843 0.63632965 0.77923779 0.71835274
 0.67618029 0.64414732 0.77917577 0.73361181 0.70224347 0.67696956]",calle
"[0.90385456 0.85073046 0.79892407 0.76331415 0.72946077 0.799679
 0.76899613 0.74651271 0.7249576  0.81858974 0.79029041 0.766573
 0.74261783 0.84447048 0.81713219 0.79369345 0.77015991 0.87376549
 0.85557894 0.83529104 0.81545937 0.73901802 0.74874246 0.72198432
 0.68676054 0.65683218 0.67612702 0.64134635 0.61770141 0.59831028
 0.6585751  0.62480236 0.60124262 0.58284077 0.65064844 0.61702135
 0.597932   0.58572099 0.6513553  0.62447845 0.60615443 0.59078651]",calle
"[0.57579489 0.56424354 0.5267006  0.4931253  0.46747025 0.45623479
 0.3955246  0.35826986 0.32537641 0.45779073 0.39534825 0.36122216
 0.33033059 0.47386866 0.41536587 0.38383682 0.35478646 0.49930032
 0.46502685 0.44273122 0.41998027 0.83426569 0.78809516 0.74275555
 0.71028092 0.67997044 0.75565316 0.69830004 0.66080005 0.62927745
 0.76347527 0.70086726 0.65800903 0.62127095 0.77059434 0.70880486
 0.66628035 0.63323857 0.77446837 0.72978613 0.69765826 0.67017329]",calle
"[0.50809143 0.51600249 0.49254379 0.46901665 0.45197649 0.41973808
 0.36734666 0.33633897 0.31101877 0.41455463 0.36095279 0.33302741
 0.31095491 0.42146022 0.370278   0.34604735 0.32609527 0.43824605
 0.40672721 0.39052369 0.37576492 0.85289201 0.79603132 0.75391106
 0.72394688 0.69486764 0.77071171 0.71327165 0.67646977 0.64493217
 0.77692343 0.71501003 0.67374371 0.63826414 0.78076005 0.71977397
 0.6792739  0.648588   0.77944066 0.73637818 0.70645935 0.68180435]",calle
"[0.88255139 0.83237707 0.78043973 0.74419996 0.71154714 0.77756364
 0.74620575 0.72392642 0.70321881 0.79547696 0.76644284 0.7435732
 0.72174459 0.8207828  0.79259749 0.7696202  0.74770978 0.85008876
 0.83210353 0.81216524 0.7934419  0.75728378 0.75397793 0.72129935
 0.68936268 0.66266726 0.66959315 0.63078362 0.6066369  0.58753747
 0.66303309 0.62194878 0.59580819 0.57326469 0.66532366 0.6236539
 0.59939584 0.58048034 0.67652415 0.64407761 0.62069015 0.59976596]",calle
"[0.91666187 0.86594707 0.81767498 0.78316509 0.74999249 0.81882217
 0.79072366 0.7697092  0.74922807 0.83748238 0.81182609 0.78979081
 0.76696311 0.86279801 0.83890249 0.81836436 0.796545   0.89154535
 0.87668444 0.86013038 0.84309839 0.71818011 0.73475566 0.71481933
 0.6819307  0.65336517 0.66955318 0.63743552 0.61593921 0.59825437
 0.64798181 0.61741693 0.59716055 0.58217353 0.63599199 0.60657893
 0.5907403  0.58135486 0.63273714 0.61003246 0.59488578 0.58252772]",calle
"[0.57791544 0.58341164 0.60939076 0.63681764 0.6522362  0.58425991
 0.62275662 0.64449828 0.65563677 0.58056029 0.64451806 0.65660345
 0.654475   0.58399554 0.64599585 0.65134319 0.64468795 0.59087038
 0.64067828 0.6494059  0.64643603 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",llavecarro
"[0.72215598 0.71612254 0.67344185 0.62919485 0.59449451 0.60668396
 0.58640635 0.58065147 0.57733375 0.59564644 0.63427288 0.66829096
 0.67839561 0.5980519  0.64331869 0.67204754 0.67859526 0.60879743
 0.64708388 0.66905677 0.67314477 1.03700931 0.94544901 0.87350767
 0.84743475 0.86790589 0.91696759 0.8833101  0.88231061 0.89168729
 0.96458479 0.91761985 0.90965759 0.92280196 1.00296912 0.95157485
 0.94631667 0.9607102  1.03283109 0.97976998 0.97585617 0.99251976]",fosforo
"[0.93621931 0.88612035 0.82938661 0.79116806 0.76774377 0.8001194
 0.7515034  0.75635458 0.7755275  0.8097241  0.78904382 0.81844466
 0.84046767 0.82642023 0.81454047 0.84138043 0.8582323  0.84698525
 0.83485247 0.85625534 0.87168667 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",fosforo
"[0.74893689 0.73878616 0.6911745  0.6444466  0.60891215 0.6223064
 0.60345647 0.59629023 0.5907714  0.61342028 0.64533875 0.6813095
 0.69435996 0.6188258  0.65687912 0.68871522 0.69771858 0.63221386
 0.66541114 0.6905907  0.69812223 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",fosforo
"[0.69558264 0.69608067 0.65996609 0.61879757 0.58703289 0.59658057
 0.58101767 0.57285423 0.56931635 0.58197438 0.62209731 0.65347646
 0.66371044 0.58123403 0.62748849 0.65328565 0.65846596 0.58860991
 0.62905923 0.64936064 0.65194515 1.0266367  0.93393632 0.85737152
 0.82601089 0.84364899 0.89686166 0.85562156 0.85897794 0.86950686
 0.94205261 0.88892179 0.88706228 0.90189241 0.9790599  0.92354534
 0.92266234 0.93800677 1.00774221 0.9524252  0.95219796 0.96951174]",fosforo
"[0.92396864 0.87458953 0.81967348 0.78162323 0.75583425 0.78817861
 0.74242696 0.74142305 0.75807764 0.79641035 0.78235404 0.81041688
 0.83265315 0.81284709 0.80754402 0.83316474 0.85003295 0.83382299
 0.82628492 0.84692709 0.86253312 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",fosforo
"[0.94735901 0.89202503 0.83417873 0.79584915 0.7723474  0.81073843
 0.76146073 0.7659195  0.78384884 0.82289159 0.79863385 0.82774201
 0.85117366 0.84074747 0.82407819 0.85017177 0.86881792 0.86190828
 0.84521959 0.86563827 0.88223173 1.03483934 0.96492143 0.95089577
 0.98366742 1.03041096 0.99936526 1.03963995 1.02140074 1.00216777
 1.05325823 1.06723709 1.0417966  1.02817186 1.0937081  1.08627934
 1.06589689 1.05699612 1.12280868 1.09595955 1.08092969 1.08051599]",fosforo
"[0.76900063 0.73234404 0.70064652 0.68171195 0.67026769 0.66620577
 0.65166829 0.63606335 0.62190398 0.67037521 0.67862021 0.69638139
 0.69966581 0.68342942 0.69523637 0.71117915 0.71214204 0.69990838
 0.71280678 0.72609353 0.72845352 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",ahi
"[0.70138809 0.70545408 0.70701549 0.71188076 0.7141557  0.67605567
 0.69343428 0.69378374 0.69066754 0.67070329 0.71273062 0.71570153
 0.70675788 0.67415918 0.71468874 0.71619094 0.70746597 0.68253968
 0.71565509 0.71608431 0.70804602 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",ahi
"[0.77001279 0.73747258 0.70866764 0.69298926 0.68533057 0.67417167
 0.6623184  0.64781653 0.63415905 0.67700746 0.68382923 0.69823714
 0.70175434 0.68809094 0.69979951 0.71304094 0.71457637 0.70264904
 0.71661592 0.72692759 0.72850866 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",ahi
"[0.76900672 0.73406606 0.7030681  0.68488402 0.6742449  0.67060529
 0.65244583 0.63512492 0.61982539 0.67500585 0.67609941 0.69235918
 0.69777177 0.68719725 0.69268991 0.7076517  0.71080601 0.70245247
 0.71167504 0.7242218  0.72769672 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",ahi
"[0.70025586 0.7021385  0.70162398 0.70454633 0.70542595 0.67097496
 0.68754243 0.69412158 0.69678477 0.66702682 0.70950415 0.71450418
 0.70617863 0.67221518 0.71392032 0.71500321 0.70476354 0.68139395
 0.71542199 0.71506009 0.70493031 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",ahi
"[0.68984862 0.70034617 0.70516137 0.71024892 0.71237972 0.67817297
 0.69733361 0.703606   0.70591282 0.67170831 0.71585991 0.71847256
 0.70912929 0.67396977 0.71670323 0.71620586 0.70559287 0.68035931
 0.71539127 0.71367445 0.70295548 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",ahi
"[0.99497083 0.92205578 0.84760488 0.79443615 0.75527413 0.86942683
 0.80537457 0.77082081 0.74546247 0.90965935 0.84799616 0.81025907
 0.78434997 0.95288072 0.89749724 0.8609272  0.83447952 0.99362412
 0.95563479 0.92222326 0.89236314 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",esposa
"[1.04689974 0.99086556 0.93356301 0.88899247 0.84986627 0.88633924
 0.86442457 0.88493565 0.90760509 0.89700421 0.87152812 0.89798615
 0.92770092 0.9141023  0.88330615 0.9054636  0.92899717 0.93527171
 0.90603311 0.91634764 0.93059974 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",esposa
"[0.99404219 0.92476121 0.85015184 0.79803038 0.76176354 0.87897951
 0.82321559 0.79420949 0.77366569 0.9242306  0.87211286 0.83839534
 0.81557514 0.97012327 0.92431349 0.89074351 0.86578583 1.01168162
 0.97958112 0.94963128 0.92221419 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",esposa
"[1.00266086 0.94563907 0.90266416 0.87770651 0.8695445  0.92648729
 0.92662414 0.92730719 0.92338867 0.97498867 0.97857782 0.97324396
 0.96230252 1.02231814 1.02919274 1.02275925 1.00714665 1.06421938
 1.07762482 1.07148021 1.05544807 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",esposa
"[0.98737385 0.93548805 0.90342029 0.88678275 0.8794605  0.92668501
 0.93176496 0.93607664 0.93301476 0.97194443 0.98675411 0.98485664
 0.9736458  1.0166782  1.0361394  1.03140032 1.01602296 1.0569436
 1.08116677 1.08046578 1.06894069 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",esposa
"[0.67939799 0.65327493 0.62308832 0.60150622 0.58428684 0.61418308
 0.57293792 0.54610477 0.52478793 0.61339582 0.57051341 0.54196041
 0.51869296 0.61162615 0.57009957 0.54211734 0.51938978 0.60934814
 0.57632988 0.55478753 0.53685095 0.59425901 0.58767522 0.56294898
 0.55064961 0.54391154 0.50616197 0.50687725 0.50908444 0.51317349
 0.50096175 0.50107967 0.50596469 0.51205644 0.50177463 0.50266594
 0.50591186 0.51167358 0.50984824 0.50598956 0.50558858 0.50749278]",vecino
"[0.74509391 0.73098405 0.71284811 0.70176081 0.69648875 0.68144779
 0.68428129 0.68791383 0.69174585 0.68240704 0.68481494 0.68749556
 0.69015121 0.68920088 0.68911781 0.6915239  0.69301103 0.70192596
 0.69911174 0.69858511 0.69791072 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",vecino
"[0.6844831  0.65940371 0.62876393 0.60809782 0.59192883 0.61587156
 0.57631631 0.55084172 0.53056739 0.61552654 0.57440029 0.54619333
 0.52398626 0.61470849 0.57438763 0.54685811 0.52525464 0.61355863
 0.58078865 0.5593002  0.54224818 0.61718468 0.60789628 0.58009365
 0.56527989 0.55723499 0.52501169 0.52213509 0.52093442 0.52228901
 0.52046519 0.51598249 0.51690737 0.51908414 0.52174016 0.51749944
 0.51644105 0.51842651 0.52990134 0.52064312 0.51659432 0.51553255]",vecino
"[0.67480353 0.64868792 0.6215338  0.60255022 0.5865796  0.61436835
 0.57317929 0.54552783 0.52344055 0.61311507 0.56950046 0.54009882
 0.51614904 0.61010154 0.56763955 0.53897608 0.51570713 0.60599293
 0.57258606 0.55058686 0.53214869 0.5704389  0.5686159  0.54806222
 0.53665088 0.53174031 0.49257873 0.49679206 0.50225038 0.5091443
 0.48692255 0.48981523 0.49715666 0.50601829 0.48713615 0.49096639
 0.49654201 0.50528908 0.49366246 0.49401059 0.49606175 0.50089459]",vecino
"[0.74261173 0.72635647 0.70618975 0.69279628 0.68591501 0.67593445
 0.67550719 0.67680109 0.67848951 0.67609648 0.6756533  0.67643667
 0.67714752 0.68164253 0.67767271 0.67854399 0.67869286 0.69234762
 0.68728154 0.68623379 0.68526281 0.83667374 0.81078178 0.78244508
 0.76425076 0.74910971 0.78017561 0.74814402 0.72529613 0.70756041
 0.78318764 0.74606714 0.72067329 0.69942707 0.78531988 0.74739657
 0.72281945 0.70148765 0.7855816  0.75136335 0.73173531 0.71592579]",vecino
"[0.74882135 0.73308703 0.71703575 0.70759319 0.70420271 0.689933
 0.69542473 0.70094573 0.70623131 0.69129704 0.69725484 0.70198861
 0.70638643 0.69820301 0.70131716 0.70528789 0.70836588 0.71026467
 0.71015047 0.71097162 0.71172131 0.8657303  0.83859052 0.81170964
 0.79511616 0.77984833 0.81333182 0.78105512 0.75656107 0.73708161
 0.81664335 0.7796214  0.75186253 0.72829317 0.81908817 0.78036974
 0.75381325 0.73100354 0.81956896 0.78432122 0.7628667  0.74559368]",vecino
"[0.6504574  0.6133899  0.58045337 0.56413978 0.55666008 0.55769988
 0.52598866 0.5095475  0.49799931 0.56761054 0.52515024 0.50057945
 0.4824882  0.58697184 0.54070047 0.51566789 0.49532495 0.61692274
 0.58673975 0.56707009 0.54962264 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",madre
"[0.87710129 0.83781558 0.79914343 0.76772645 0.74164567 0.7863121
 0.72538098 0.68778885 0.65890177 0.78501881 0.71867409 0.67735308
 0.64685268 0.78491804 0.72079036 0.68032443 0.65160038 0.78534069
 0.73684652 0.70475317 0.67974842 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",madre
"[0.67557245 0.62997699 0.59176792 0.57242211 0.55806951 0.57087936
 0.53352405 0.51007064 0.49162894 0.5807247  0.53282165 0.50206297
 0.47783211 0.59998799 0.54961844 0.52140191 0.49792721 0.62812194
 0.59443171 0.57163302 0.55164879 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",madre
"[0.61965809 0.58187671 0.55442152 0.54395434 0.54013975 0.53944239
 0.51796046 0.50359596 0.49238494 0.55018222 0.51988678 0.49882984
 0.48151813 0.57036494 0.53675725 0.51736866 0.50035568 0.5985304
 0.57744387 0.56248162 0.54830465 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",madre
"[0.85291724 0.8177743  0.78122411 0.75172064 0.72627539 0.76832724
 0.7134609  0.67989207 0.65469994 0.76707925 0.70645109 0.66876368
 0.64024923 0.76719513 0.70715193 0.66947562 0.64215716 0.76898027
 0.72238903 0.69205135 0.66699056 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",madre
"[0.88587274 0.84941461 0.80962042 0.77689275 0.74964705 0.79827519
 0.73581063 0.69663471 0.66622024 0.79569184 0.72943541 0.68625919
 0.65405841 0.79416884 0.73021104 0.68844966 0.65855994 0.7936373
 0.74601122 0.71471736 0.68967709 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",madre
"[0.97155959 0.91353354 0.83867811 0.78444405 0.7735938  0.8503682
 0.7754071  0.79686952 0.82528527 0.86924506 0.79505117 0.81262715
 0.84006137 0.886434   0.82039308 0.83588984 0.85884115 0.90082446
 0.84673126 0.86022915 0.88172274 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",llavecarro
"[0.79710921 0.72125606 0.66436143 0.64263505 0.66071717 0.6893032
 0.6766604  0.68039734 0.68510395 0.74106534 0.71914298 0.71471965
 0.72244579 0.7870463  0.75813134 0.75404673 0.76113254 0.82488945
 0.78956803 0.78746648 0.79791518 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",llavecarro
